build.rs	main	build.rs	set_git_revision_hash
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/searcher/src/lines.rs	next_match
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/searcher/src/searcher/core.rs	has_exceeded_match_limit
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/searcher/src/searcher/core.rs	increment_count
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/searcher/src/searcher/core.rs	pos
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/searcher/src/searcher/core.rs	set_pos
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/matcher/src/lib.rs	new
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/searcher/src/lines.rs	new
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/searcher/src/lines.rs	next_match
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/searcher/src/lines.rs	without_terminator
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/searcher/src/searcher/core.rs	has_exceeded_match_limit
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/searcher/src/searcher/core.rs	increment_count
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/searcher/src/searcher/core.rs	pos
crates/searcher/src/searcher/core.rs	match_by_line_slow	crates/searcher/src/searcher/core.rs	set_pos
crates/searcher/src/searcher/core.rs	matched	crates/searcher/src/searcher/core.rs	sink_matched
crates/searcher/src/searcher/core.rs	new	crates/searcher/src/searcher/core.rs	is_line_by_line_fast
crates/searcher/src/searcher/core.rs	new	crates/searcher/src/searcher/mod.rs	multi_line_with_matcher
crates/searcher/src/searcher/core.rs	other_context_by_line	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/core.rs	other_context_by_line	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	other_context_by_line	crates/matcher/src/lib.rs	new
crates/searcher/src/searcher/core.rs	other_context_by_line	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	other_context_by_line	crates/searcher/src/lines.rs	new
crates/searcher/src/searcher/core.rs	other_context_by_line	crates/searcher/src/lines.rs	next_match
crates/searcher/src/searcher/core.rs	roll	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/core.rs	roll	crates/searcher/src/lines.rs	preceding
crates/searcher/src/searcher/core.rs	roll	crates/searcher/src/searcher/core.rs	count_lines
crates/searcher/src/searcher/core.rs	roll	crates/searcher/src/searcher/core.rs	set_pos
crates/searcher/src/searcher/core.rs	roll	crates/searcher/src/searcher/mod.rs	max_context
crates/searcher/src/searcher/core.rs	shortest_match	crates/matcher/src/lib.rs	shortest_match
crates/searcher/src/searcher/core.rs	shortest_match	crates/searcher/src/searcher/core.rs	has_exceeded_match_limit
crates/searcher/src/searcher/core.rs	shortest_match	crates/searcher/src/sink.rs	error_message
crates/searcher/src/searcher/core.rs	sink_after_context	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	sink_after_context	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	sink_after_context	crates/searcher/src/searcher/core.rs	count_lines
crates/searcher/src/searcher/core.rs	sink_before_context	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	sink_before_context	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	sink_before_context	crates/searcher/src/searcher/core.rs	count_lines
crates/searcher/src/searcher/core.rs	sink_break_context	crates/searcher/src/sink.rs	context_break
crates/searcher/src/searcher/core.rs	sink_matched	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	sink_matched	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	sink_matched	crates/searcher/src/searcher/core.rs	count_lines
crates/searcher/src/searcher/core.rs	sink_other_context	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	sink_other_context	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	sink_other_context	crates/searcher/src/searcher/core.rs	count_lines
crates/searcher/src/searcher/glue.rs	advance	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/glue.rs	advance	crates/matcher/src/lib.rs	is_empty
crates/searcher/src/searcher/glue.rs	advance	crates/searcher/src/searcher/core.rs	pos
crates/searcher/src/searcher/glue.rs	advance	crates/searcher/src/searcher/core.rs	set_pos
crates/searcher/src/searcher/glue.rs	byte_count	crates/searcher/src/searcher/core.rs	binary_byte_offset
crates/searcher/src/searcher/glue.rs	byte_count	crates/searcher/src/searcher/core.rs	pos
crates/searcher/src/searcher/glue.rs	consume_remaining	crates/searcher/src/line_buffer.rs	consume
crates/searcher/src/searcher/glue.rs	consume_remaining	crates/searcher/src/searcher/core.rs	pos
crates/searcher/src/searcher/glue.rs	fill	crates/searcher/src/line_buffer.rs	binary_byte_offset
crates/searcher/src/searcher/glue.rs	fill	crates/searcher/src/line_buffer.rs	buffer
crates/searcher/src/searcher/glue.rs	fill	crates/searcher/src/line_buffer.rs	consume
crates/searcher/src/searcher/glue.rs	fill	crates/searcher/src/line_buffer.rs	fill
crates/searcher/src/searcher/glue.rs	fill	crates/searcher/src/searcher/core.rs	roll
crates/searcher/src/searcher/glue.rs	fill	crates/searcher/src/searcher/glue.rs	should_binary_quit
crates/searcher/src/searcher/glue.rs	fill	crates/searcher/src/sink.rs	error_io
crates/searcher/src/searcher/glue.rs	find	crates/searcher/src/searcher/core.rs	find
crates/searcher/src/searcher/glue.rs	find	crates/searcher/src/searcher/core.rs	pos
crates/searcher/src/searcher/glue.rs	new	crates/searcher/src/searcher/core.rs	new
crates/searcher/src/searcher/glue.rs	run	crates/matcher/src/lib.rs	new
crates/searcher/src/searcher/glue.rs	run	crates/searcher/src/line_buffer.rs	absolute_byte_offset
crates/searcher/src/searcher/glue.rs	run	crates/searcher/src/line_buffer.rs	binary_byte_offset
crates/searcher/src/searcher/glue.rs	run	crates/searcher/src/searcher/core.rs	binary_byte_offset
crates/searcher/src/searcher/glue.rs	run	crates/searcher/src/searcher/core.rs	finish
crates/searcher/src/searcher/glue.rs	run	crates/searcher/src/searcher/glue.rs	byte_count
crates/searcher/src/searcher/glue.rs	run	crates/searcher/src/searcher/glue.rs	consume_remaining
crates/searcher/src/searcher/glue.rs	should_binary_quit	crates/searcher/src/line_buffer.rs	binary_byte_offset
crates/searcher/src/searcher/glue.rs	should_binary_quit	crates/searcher/src/searcher/mod.rs	quit_byte
crates/searcher/src/searcher/glue.rs	sink	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/glue.rs	sink	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/glue.rs	sink	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/glue.rs	sink	crates/searcher/src/lines.rs	locate
crates/searcher/src/searcher/glue.rs	sink	crates/searcher/src/searcher/core.rs	set_pos
crates/searcher/src/searcher/glue.rs	sink	crates/searcher/src/searcher/glue.rs	advance
crates/searcher/src/searcher/glue.rs	sink	crates/searcher/src/searcher/glue.rs	sink_matched
crates/searcher/src/searcher/glue.rs	sink	crates/searcher/src/searcher/glue.rs	sink_matched_inverted
crates/searcher/src/searcher/glue.rs	sink_matched	crates/matcher/src/lib.rs	is_empty
crates/searcher/src/searcher/glue.rs	sink_matched	crates/searcher/src/searcher/core.rs	matched
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/matcher/src/lib.rs	is_empty
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/matcher/src/lib.rs	new
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/searcher/src/lines.rs	locate
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/searcher/src/lines.rs	new
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/searcher/src/lines.rs	next_match
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/searcher/src/searcher/core.rs	pos
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/searcher/src/searcher/core.rs	set_pos
crates/searcher/src/searcher/glue.rs	sink_matched_inverted	crates/searcher/src/searcher/glue.rs	advance
crates/searcher/src/searcher/mmap.rs	auto	crates/searcher/src/searcher/mmap.rs	MmapChoice
crates/searcher/src/searcher/mmap.rs	default	crates/searcher/src/searcher/mmap.rs	MmapChoice
crates/searcher/src/searcher/mmap.rs	never	crates/searcher/src/searcher/mmap.rs	MmapChoice
crates/searcher/src/searcher/mmap.rs	open	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/memmap2-0.9.11/src/lib.rs	map
crates/searcher/src/searcher/mmap.rs	open	crates/searcher/src/searcher/mmap.rs	is_enabled
crates/searcher/src/searcher/mod.rs	build	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/encoding_rs_io-0.1.8/src/lib.rs	bom_override
crates/searcher/src/searcher/mod.rs	build	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/encoding_rs_io-0.1.8/src/lib.rs	bom_sniffing
crates/searcher/src/searcher/mod.rs	build	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/encoding_rs_io-0.1.8/src/lib.rs	encoding
crates/searcher/src/searcher/mod.rs	build	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/encoding_rs_io-0.1.8/src/lib.rs	new
crates/searcher/src/searcher/mod.rs	build	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/encoding_rs_io-0.1.8/src/lib.rs	strip_bom
crates/searcher/src/searcher/mod.rs	build	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/encoding_rs_io-0.1.8/src/lib.rs	utf8_passthru
crates/searcher/src/searcher/mod.rs	build	crates/searcher/src/searcher/mod.rs	line_buffer
crates/searcher/src/searcher/mod.rs	check_config	crates/matcher/src/lib.rs	line_terminator
crates/searcher/src/searcher/mod.rs	check_config	crates/searcher/src/searcher/mmap.rs	is_enabled
crates/searcher/src/searcher/mod.rs	convert	crates/searcher/src/line_buffer.rs	Convert
crates/searcher/src/searcher/mod.rs	convert	crates/searcher/src/searcher/mod.rs	BinaryDetection
crates/searcher/src/searcher/mod.rs	default	crates/searcher/src/searcher/mod.rs	new
crates/searcher/src/searcher/mod.rs	fill_multi_line_buffer_from_file	crates/searcher/src/searcher/mod.rs	fill_multi_line_buffer_from_reader
crates/searcher/src/searcher/mod.rs	fill_multi_line_buffer_from_reader	crates/searcher/src/line_buffer.rs	alloc_error
crates/searcher/src/searcher/mod.rs	fill_multi_line_buffer_from_reader	crates/searcher/src/sink.rs	error_io
crates/searcher/src/searcher/mod.rs	line_buffer	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/mod.rs	line_buffer	crates/searcher/src/line_buffer.rs	Error
crates/searcher/src/searcher/mod.rs	line_buffer	crates/searcher/src/line_buffer.rs	binary_detection
crates/searcher/src/searcher/mod.rs	line_buffer	crates/searcher/src/line_buffer.rs	buffer_alloc
crates/searcher/src/searcher/mod.rs	line_buffer	crates/searcher/src/line_buffer.rs	build
crates/searcher/src/searcher/mod.rs	line_buffer	crates/searcher/src/line_buffer.rs	capacity
crates/searcher/src/searcher/mod.rs	line_buffer	crates/searcher/src/line_buffer.rs	line_terminator
crates/searcher/src/searcher/mod.rs	line_buffer	crates/searcher/src/line_buffer.rs	new
crates/searcher/src/searcher/mod.rs	multi_line_with_matcher	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/mod.rs	multi_line_with_matcher	crates/matcher/src/lib.rs	line_terminator
crates/searcher/src/searcher/mod.rs	multi_line_with_matcher	crates/matcher/src/lib.rs	non_matching_bytes
crates/searcher/src/searcher/mod.rs	multi_line_with_matcher	crates/searcher/src/searcher/mod.rs	line_terminator
crates/searcher/src/searcher/mod.rs	multi_line_with_matcher	crates/searcher/src/searcher/mod.rs	multi_line
crates/searcher/src/searcher/mod.rs	new	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/encoding_rs-0.8.35/src/lib.rs	for_label_no_replacement
crates/searcher/src/searcher/mod.rs	new	crates/searcher/src/searcher/mod.rs	Encoding
crates/searcher/src/searcher/mod.rs	new	crates/searcher/src/searcher/mod.rs	build
crates/searcher/src/searcher/mod.rs	new	crates/searcher/src/searcher/mod.rs	new
crates/searcher/src/searcher/mod.rs	none	crates/searcher/src/searcher/mod.rs	BinaryDetection
crates/searcher/src/searcher/mod.rs	quit	crates/searcher/src/line_buffer.rs	Quit
crates/searcher/src/searcher/mod.rs	quit	crates/searcher/src/searcher/mod.rs	BinaryDetection
crates/searcher/src/searcher/mod.rs	search_file	crates/searcher/src/searcher/mod.rs	search_file_maybe_path
crates/searcher/src/searcher/mod.rs	search_file_maybe_path	crates/searcher/src/searcher/glue.rs	new
crates/searcher/src/searcher/mod.rs	search_file_maybe_path	crates/searcher/src/searcher/glue.rs	run
crates/searcher/src/searcher/mod.rs	search_file_maybe_path	crates/searcher/src/searcher/mmap.rs	open
crates/searcher/src/searcher/mod.rs	search_file_maybe_path	crates/searcher/src/searcher/mod.rs	multi_line_with_matcher
crates/searcher/src/searcher/mod.rs	search_file_maybe_path	crates/searcher/src/searcher/mod.rs	search_reader
crates/searcher/src/searcher/mod.rs	search_file_maybe_path	crates/searcher/src/searcher/mod.rs	search_slice
crates/searcher/src/searcher/mod.rs	search_path	crates/searcher/src/searcher/mod.rs	search_file_maybe_path
crates/searcher/src/searcher/mod.rs	search_reader	crates/searcher/src/line_buffer.rs	new
crates/searcher/src/searcher/mod.rs	search_reader	crates/searcher/src/searcher/glue.rs	new
crates/searcher/src/searcher/mod.rs	search_reader	crates/searcher/src/searcher/glue.rs	run
crates/searcher/src/searcher/mod.rs	search_reader	crates/searcher/src/searcher/mod.rs	multi_line_with_matcher
crates/searcher/src/searcher/mod.rs	search_slice	crates/searcher/src/searcher/glue.rs	new
crates/searcher/src/searcher/mod.rs	search_slice	crates/searcher/src/searcher/glue.rs	run
crates/searcher/src/searcher/mod.rs	search_slice	crates/searcher/src/searcher/mod.rs	multi_line_with_matcher
crates/searcher/src/searcher/mod.rs	search_slice	crates/searcher/src/searcher/mod.rs	search_reader
crates/searcher/src/searcher/mod.rs	search_slice	crates/searcher/src/searcher/mod.rs	slice_needs_transcoding
crates/searcher/src/searcher/mod.rs	slice_has_bom	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/encoding_rs-0.8.35/src/lib.rs	for_bom
crates/searcher/src/searcher/mod.rs	slice_needs_transcoding	crates/searcher/src/searcher/mod.rs	slice_has_bom
crates/searcher/src/sink.rs	begin	crates/searcher/src/sink.rs	begin
crates/searcher/src/sink.rs	binary_data	crates/searcher/src/sink.rs	binary_data
crates/searcher/src/sink.rs	context	crates/searcher/src/sink.rs	context
crates/searcher/src/sink.rs	context_break	crates/searcher/src/sink.rs	context_break
crates/searcher/src/sink.rs	error_config	crates/searcher/src/sink.rs	error_message
crates/searcher/src/sink.rs	error_io	crates/searcher/src/sink.rs	error_message
crates/searcher/src/sink.rs	finish	crates/searcher/src/sink.rs	finish
crates/searcher/src/sink.rs	lines	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/sink.rs	lines	crates/searcher/src/lines.rs	new
crates/searcher/src/sink.rs	matched	crates/searcher/src/sink.rs	bytes
crates/searcher/src/sink.rs	matched	crates/searcher/src/sink.rs	line_number
crates/searcher/src/sink.rs	matched	crates/searcher/src/sink.rs	matched
tests/json.rs	json_decode	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.151/src/de.rs	from_str
tests/json.rs	json_decode	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.151/src/de.rs	into_iter
tests/misc.rs	sort_setup	tests/util.rs	create
tests/misc.rs	sort_setup	tests/util.rs	create_dir
tests/misc.rs	sort_setup	tests/util.rs	path
tests/util.rs	assert_err	tests/util.rs	raw_output
tests/util.rs	bin	tests/util.rs	cross_runner
tests/util.rs	command	tests/util.rs	bin
tests/util.rs	command	tests/util.rs	is_pcre2
tests/util.rs	create	tests/util.rs	create_bytes
tests/util.rs	create_bytes	tests/util.rs	nice_err
tests/util.rs	create_bytes	tests/util.rs	try_create_bytes
tests/util.rs	create_dir	tests/util.rs	nice_err
tests/util.rs	create_dir	tests/util.rs	repeat
tests/util.rs	create_size	tests/util.rs	nice_err
tests/util.rs	current_dir	tests/util.rs	path
tests/util.rs	dir_list	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/lib.rs	follow_links
tests/util.rs	dir_list	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/walkdir-2.5.0/src/lib.rs	new
tests/util.rs	link_dir	tests/util.rs	nice_err
tests/util.rs	link_file	tests/util.rs	link_dir
tests/util.rs	new	tests/util.rs	nice_err
tests/util.rs	new	tests/util.rs	repeat
tests/util.rs	output	tests/util.rs	expect_success
tests/util.rs	output	tests/util.rs	raw_output
tests/util.rs	pipe	tests/util.rs	expect_success
tests/util.rs	raw_output	tests/util.rs	strip_jemalloc_nonsense
tests/util.rs	remove	tests/util.rs	nice_err
tests/util.rs	setup	tests/util.rs	command
tests/util.rs	setup	tests/util.rs	new
tests/util.rs	setup_pcre2	tests/util.rs	command
tests/util.rs	setup_pcre2	tests/util.rs	new
tests/util.rs	setup_pcre2	tests/util.rs	pcre2
tests/util.rs	stdout	tests/util.rs	output
tests/util.rs	strip_jemalloc_nonsense	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bstr-1.13.0/src/ext_slice.rs	lines_with_terminator
tests/util.rs	strip_jemalloc_nonsense	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bstr-1.13.0/src/ext_vec.rs	concat
tests/util.rs	try_create	tests/util.rs	try_create_bytes
